X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,tag
13.1375121873466,11.8585204319471,3663693345,node,21,,doctors,,,,,32836567,,1,,70e00f5498c44dcb8fb09da027073396,,,,ehealthafrica.org,,0,1,,2015/07/23 20:35:06,,,,,Alheri Primary Health Centre,5,michael63_import,,,,,,unknown,
,,839380470,way,9,,hospital,,,,,89754566,,,,3826fd8f83ee4bb49b7553f26bd74fe5,,,,,,0,1,,2020/08/21 15:55:46,,,,,,,Musasani,,,,,hospital,,
12.3040770913036,10.4755248485043,3645336771,node,24,,clinic,,,,,89642422,,0,,7b717564a8d4446397ff8f36dde7ffce,,,,ehealthafrica.org,,0,2,,2020/08/19 15:18:58,,,,,Hyera Primary Health Centre,0,Andrew shamaki,,,,,clinic,public,
,,794657574,way,18,,hospital,,,,,83918939,,,,206d2e3d8d3b4edba968c684d0e491e5,,,,ehealthafrica.org,,0,1,,2020/04/22 06:52:14,,,,,Baliam Dispensary,,YoungSimp,,,,,hospital,public,
3.88691795666085,7.3961429553211,8959563923,node,12,,pharmacy,,,,,108813044,,,,7aefbfe2f25f48efb63f61b5f0c94ee9,,,,,,0,1,,2021/07/29 09:46:39,,,,,"Danax Pharmacy, Adamasingba Junction, Ibadan",,GY_OSM,,,,,pharmacy,,
5.58075759275997,6.36419396582073,2000016800,node,9,,pharmacy,,,,,13773588,,,,af6733daa4ca49e1880b0ab74cc7fca6,,,,,,0,1,,2012/11/06 13:55:34,,,,,,,jlundine,,,,CHEMIST STORE,,,
,,837551059,way,9,,hospital,,,,,89468822,,,,025eae6fd3084d09b7e5e445468edfa7,,,,,,0,1,,2020/08/16 11:08:43,,,,,,,Musa Mohammed kini,,,,,hospital,,
,,839046034,way,9,,hospital,,,,,89697471,,,,173e22e850a0410f89e01aa1b30955dc,,,,,,0,1,,2020/08/20 14:28:46,,,,,,,ismail abdulazeez,,,,,hospital,,
,,840326540,way,12,,hospital,,,,,89879167,,,,f70364d072024f21be48de42e1869956,,,,,,0,1,,2020/08/24 21:50:19,,,,,Durin Health Center,,Isa sani,,,,,hospital,,
,,400461278,way,9,,hospital,,,,,108891394,,,,146ed0a95b9a4b57b145b6f6b095a813,,,,,,0,2,,2021/07/30 12:31:20,,,,,University Of Ilorin Teaching Hospital,,Connett,,,,,,,
,,839762068,way,9,,hospital,,,,,89795291,,,,44896789079d4e7c8095a49d4ca9ab85,,,,,,0,1,,2020/08/22 23:42:58,,,,,,,Musasani,,,,,hospital,,
6.44135575477932,9.4861990939267,8132075817,node,15,,health_post,,,,,94307840,,,,7b8ca21ca0454b91afb091ee0abaa6b4,,,,MSFsurvey,,0,1,,2020/11/17 21:02:44,,,,,Zamani Maternity Home Clinic,,Nicolelaine,,,,,doctor,,
8.78546939023093,11.2849524974777,8179716784,node,6,,pharmacy,,,,,95049994,,,,2e99e829f43a42b89c574261998e796a,,,,,,0,1,,2020/11/30 14:08:08,,,,,,,Smart D,,,,,,,
,,792054618,way,21,,hospital,,Nza Street,,,83577798,,,8167146457,3dc0ced9d6744713b09354fed75dc980,,,,,,0,1,,2020/04/15 08:44:59,27.0,,,,Neo Hospital,,WorldStar007,,,,,hospital,,
,,496365870,way,12,,hospital,,,,,89909428,,,,d2878a5f97864b30a9193b8342440aaf,,,,,,0,2,,2020/08/25 10:48:34,,,,,Gurigwa Health Clinic,,Isa sani,,,,,hospital,,
,,794284434,way,18,,hospital,,,,,83864397,,,,c6b8b5e3c6a24e9e884c67c05264f294,,,,ehealthafrica.org,,0,1,,2020/04/21 08:09:59,,,,,Chinade Primary Health Center,,YoungSimp,,,,,hospital,public,
3.91245334085994,7.48575782164363,8865672316,node,12,,pharmacy,,,,,106957629,,,,621aa67cedbc4da6988364a4755de505,,,,,,0,1,,2021/06/25 11:11:02,,,,,Divine Mercy Patent Medicine,,GY_OSM,,,,,pharmacy,,
6.55935819931284,12.2715010760768,7824323747,node,12,,hospital,,,,,89595888,,,,317b2dd8ab314c8595fc5284db9cb2d4,,,,MSFsurvey,,0,1,,2020/08/18 20:53:21,,,,,General Hospital Bungudu,,Lucitucci,,,,,,,
4.57515242201976,11.4744216468586,7910849933,node,15,,doctors,,,,,90946062,,,,bd719494b1164945933fdb5f0afb0de1,,,,MSFsurvey,,0,1,,2020/09/15 20:30:13,,,,,Mdgs PHC Tafki Tara,,laechoppe,,,,,doctor,,
,,291877985,way,15,,hospital,,,,,83692408,,,,00b53fbd670b4a339c1fe7d96ece09ea,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/17 08:31:21,,,,,Harbau Primary Health Centre,,_Mave_,,,,,hospital,,
13.6385850412683,11.0879410601642,7824469063,node,21,,hospital,general,,public,,89598029,,,,affb419f6f32427b84e6a376fdfcca82,,,,,,0,1,,2020/08/18 22:27:35,,,,,Fadagwe Dispensary,,Musa Adamu Umar,,,,,hospital,private,
,,839603159,way,9,,hospital,,,,,89777179,,,,bfc0643bc02347d99bf339dfdc95b303,,,,,,0,1,,2020/08/22 10:38:07,,,,,,,Wamdai Isah Gazama,,,,,hospital,,
,,837561981,way,9,,hospital,,,,,89470292,,,,64047a7d60144516a3013d7b0916a3ea,,,,,,0,1,,2020/08/16 12:15:13,,,,,,,Musa Mohammed kini,,,,,hospital,,
,,292037287,way,15,,hospital,,,,,85132339,,,,da17677dd11146bb987553d4a59ac936,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/13 08:49:53,,,,,Bakarari Health Post,,{display_name},,,,,hospital,,
12.0501098675548,10.0432738737026,3645296635,node,21,,clinic,,,,,32556550,,0,,5003078abed0415991be590e5a72743c,,,,ehealthafrica.org,,0,1,,2015/07/11 01:11:36,,,,,LCCN Clinic Karlaje,0,edvac_import,,,,,,unknown,
,,591734426,way,9,,hospital,,,,,59358578,,,,347b870948a940a6b03006cc20311d24,,,,,,0,1,,2018/05/29 06:58:48,,,,,,,Veikko-mies,,,,,hospital,,
,,305156449,way,18,,hospital,,,,,85944901,,,,d246c937a9684c9c891e0e6ea59a2cf8,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/29 11:52:32,,,,,Gala Health Clinic,,EMStokes,,,,,hospital,public,
,,841017459,way,18,,hospital,,,government,,89987499,,,,ff0691e8d308458585e94264b8dc92aa,,,,,,0,1,,2020/08/26 19:08:39,,,,,Tashan Fulani Dispensary,,Wamdai Isah Gazama,,,,,hospital,government,
13.1738012180412,11.8270085831473,7830075282,node,15,,,,,,,90140606,,,,e895ede1e62346bbaffc1c82087c2ac5,,,,Esri,,0,4,,2020/08/30 10:01:23,,,,,Naira'a Clinic,,mueschel,,,,,clinic,public,
11.9436535784618,10.1521834620354,3459909001,node,21,,doctors,,,,,30271138,,0,,2d3f0300a23541ed8180d0812aa97cf0,,,,ehealthafrica.org,,0,1,,2015/04/16 18:06:27,,,,,Gundiri Health Centre,0,edvac_import,,,,,,public,
,,794316631,way,18,,hospital,,,,,83870635,,,,28dbbdb05b1441969b3a91a9303455eb,,,,ehealthafrica.org,,0,1,,2020/04/21 09:43:04,,,,,Papa Model Primary Health Center,,YoungSimp,,,,,hospital,public,
,,301670306,way,18,,hospital,,,,,84208177,,,,08a9ec400063480fbce0bd3e05da5ba4,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/27 15:39:34,,,,,Tayyu Maina Dispensiry,,Jcasas1,,,,,hospital,public,
12.1458279328541,10.7261413226404,3676613705,node,21,,clinic,,,,,33034345,,0,,7a50283aae4d4087b14526c383eac1bb,,,,ehealthafrica.org,,0,1,,2015/08/01 17:39:11,,,,,Maternity and Child Health Miringa,4,edvac_import,,,,,,public,
,,426729393,way,6,,hospital,,,,,40220701,,,,f780e54f8231471ea28eee52867f3f50,,,,,,0,1,,2016/06/23 06:49:24,,,,,,,Poonam R,,,,,,,
12.3707274707684,10.4072875233116,3647984873,node,21,,doctors,,,,,32589868,,0,,b5ebf1c58cbf498eb476aa05c93319b9,,,,ehealthafrica.org,,0,1,,2015/07/12 21:23:39,,,,,Pela Mbirini Community Dispensary,1,edvac_import,,,,,,unknown,
11.6500943512539,10.3099669219446,3459909002,node,21,,doctors,,,,,30271138,,0,,917b58298093452fba0e18cb49c8a28d,,,,ehealthafrica.org,,0,1,,2015/04/16 18:06:28,,,,,Gwayoko Dispensary,0,edvac_import,,,,,,public,
,,301778494,way,18,,hospital,,,,,84270858,,,,f431760904c349be84620d5e11d3bd69,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/28 13:42:08,,,,,Darajiya Dispensary,,Jcasas1,,,,,hospital,public,
,,707003778,way,12,,hospital,,,,,72606794,,,,b8b7ef3236fe4d9080af295c641f601f,,,,,,0,1,,2019/07/24 14:45:12,,,,,Massey Street Children Hospital,,zaizone,,,,,hospital,,
5.62526021801233,6.33102903807699,2161111550,node,15,,pharmacy,,,,,79467756,,,,e2d5fe7224464bbb884dd76d812489b2,,,,,,0,4,,2020/01/12 05:58:30,,,,,Valif Pharmacy,,shavankrats,,,,yes,pharmacy,,
3.64264364956094,12.1507196953652,7911030506,node,12,,doctors,,,,,90946604,,,,2152d1ea5c9e4c64af86e09cb8ae2dc0,,,,MSFsurvey,,0,1,,2020/09/15 20:46:02,,,,,Mdgs PHC Gorun Ango,,Jorieke V,,,,,,,
,,809211067,way,18,,hospital,,,,,85897247,,,,983ed382b59041669c2110b49b99aa1b,,,,ehealthafrica.org,,0,1,,2020/05/28 15:10:32,,,,,Ramadan Clinic,,EMStokes,,,,,hospital,public,
,,301639434,way,18,,hospital,,,,,84203437,,,,3edb5f603d2f4a2da484dc7a742493b5,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/27 13:50:35,,,,,Gamsha Dispensary,,Jcasas1,,,,,hospital,public,
,,840781647,way,24,,hospital,,Marmari Gudugurka,primary,,89950206,,,,ff3662b23bfb4bf1b198614e00f9a3bb,,,,,,0,1,,2020/08/26 06:32:11,,,,fune,Gudugurka Dispensary,,Wamdai Isah Gazama,,,,,hospital,state_primary_health_care,
6.32104644285442,4.93622653818585,5521857523,node,12,,hospital,,Erepa Road,,,57730961,,,,8b9220faf1544fe291b288af84ac52f0,,,,,,0,1,,2018/04/02 07:30:44,,,,,Fountain of Life Hospital,,Onenoben,,,,,,,
5.49289311927714,12.6246241188925,7734708875,node,12,,doctors,,,,,88309907,,,,692a10c41ad8420ab5bb9fad3e537bcd,,,,MSFsurvey,,0,1,,2020/07/21 19:33:31,,,,,Rafin Buda Primary Health Centre,,Colin_Jones,,,,,,,
,,839402633,way,24,,hospital,,Manda-Dawa,primary,,89758082,,,,62ac775231b247b5ac179a01623f3609,,,,,,0,1,,2020/08/21 17:38:18,,,,Tarmuwa,Manda Daa Health Facility,,Abdulaziz Jimoh,,,,,hospital,other,
12.7818825363869,10.8756727988753,3458635949,node,21,,doctors,,,,,30253613,,0,,ae04e8e469cf4784ad7f3cad64ef6f1d,,,,ehealthafrica.org,,0,1,,2015/04/16 02:27:45,,,,,Bwalagyang Dispensary,0,edvac_import,,,,,,public,
,,301778542,way,18,,hospital,,,,,84274186,,,,719f402190474065905ed0a0bc9e1c10,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/28 14:40:14,,,,,Kunjeri Dispensary,,Jcasas1,,,,,hospital,public,
4.48387282590792,12.3853411513134,8000665059,node,12,,doctors,,,,,92365167,,,,487808f653834257aa4499e8f3e55395,,,,MSFsurvey,,0,1,,2020/10/12 16:02:54,,,,,PHC Dakala,,Jorieke V,,,,,,,
,,839402631,way,24,,hospital,,mafa,Primary,,89758082,,,,82fdbbf04c754bc59c441aa018620503,,,,,,0,1,,2020/08/21 17:38:18,,,,Tarmuwa,Mafa Para-Vetenary Clinic,,Abdulaziz Jimoh,,,,,hospital,government,
,,289366993,way,9,,hospital,,,,,23099998,,,,f4378308a19b491fa356e480974f7f75,,,,bing,,0,1,,2014/06/23 12:22:58,,,,,,,Arike,,,,,,,
5.29681827582428,13.7348801167821,7734863343,node,12,,doctors,,,,,88312744,,,,7b3547736b924ab897858a59934b4c50,,,,MSFsurvey,,0,1,,2020/07/21 21:06:37,,,,,Aminci nursing home,,swise,,,,,,,
11.1732554234255,10.3071804420535,7252799891,node,9,,,,,,,90769269,,,,89affe7d6bfe4641a41a1457e8999dbe,,,,,,0,4,,2020/09/11 16:44:51,,,,,Zoology Labortory,,TheAdventurer64,,,,,laboratory,,
,,838534761,way,12,,hospital,,,,,89929295,,,,e0d127444a5f4fdf9b32878eedd5c55b,,,,,,0,2,,2020/08/25 18:11:19,,,,,Billachi primary health center,,mueschel,,,,,hospital,,
,,839754789,way,24,,hospital,,Zajibiriri/Dumbol,primary,,89794434,,,,a54e1cb2143d46169f544f06670ce11c,,,,,,0,1,,2020/08/22 22:29:28,,,,yunusari,Zai Dispensary,,Abdulaziz Jimoh,,,,,hospital,state_primary_health_care,
,,837526121,way,9,,hospital,,,,,89465017,,,,6b61f16020ff425e845814654a581815,,,,,,0,1,,2020/08/16 08:11:25,,,,,,,Nanret Jack,,,,,hospital,,
,,826320802,way,12,,clinic,,,,,88001096,,,,e91f8ba11c9e4830ba2f73a9ca040122,,,,,,0,1,,2020/07/15 01:13:19,,,,,St Charles Clinic,,aemaps,,,,,clinic,,
12.9481081653534,10.7755496243632,3678013905,node,21,,doctors,,,,,33055725,,0,,d0d7bd13a9a2477a92b8491a80955d81,,,,ehealthafrica.org,,0,1,,2015/08/02 20:14:04,,,,,Pemi Dispensary,0,edvac_import,,,,,,public,
6.83249148285819,9.30751829212048,8048207882,node,15,,doctors,,,,,93077776,,,,6e1babae091241c7a41200f76ecd8c30,,,,MSFsurvey,,0,1,,2020/10/26 19:36:29,,,,,PHC,,Polarfox128,,,,,doctor,,
,,838803917,way,12,,hospital,,,,,90140606,,,,0446a5c58a4a4a96b7e1d34cdbcfe1b5,,,,,,0,3,,2020/08/30 10:01:23,,,,,wro alhaji healthy clinic,,mueschel,,,,,hospital,,
13.4248423193921,11.6452606753318,3665153299,node,21,,doctors,,,,,32860493,,0,,ca788cb8edd54b1983e2cff50c8b22e6,,,,ehealthafrica.org,,0,1,,2015/07/24 21:01:28,,,,,28 Housing Clinic,0,michael63_import,,,,,,public,
,,837590717,way,18,,hospital,community,,,,89475028,,,,23eba8e8f4b64a5c80211a55382153ca,,,,,,0,1,,2020/08/16 15:15:08,,,,bayo local government,Sakdiya Dispensary,,Aminu umar,,,,,hospital,,
,,795164031,way,18,,hospital,,,,,83987398,,,,3381be7ccb7f48c68785bdb6875308e9,,,,ehealthafrica.org,,0,1,,2020/04/23 08:39:08,,,,,Galambi Dispensary,,YoungSimp,,,,,hospital,public,
5.45138425838127,13.1673515950063,4590931277,node,18,,clinic,,,government,,84194846,,,,8ab6fece2fcd41118ee25bc857836ed2,,,,MSFsurvey,,0,3,,2020/04/27 11:14:52,,,,,PHC Chacho,,Jorieke V,,,,yes,,,
13.0201415706744,11.5988303799876,3663693342,node,21,,clinic,,,,,32836567,,0,,78b69eff3cd2445f9a87f03bc5b6b18b,,,,ehealthafrica.org,,0,1,,2015/07/23 20:35:05,,,,,Abbari Primary Health Clinic,0,michael63_import,,,,,,public,
8.15727608986552,11.5360674433956,2925991013,node,12,,hospital,,,,,23061444,,,,45078c36f63941f68a6d9f7fb8496eb9,,,,ehealthafrica.org,,0,1,,2014/06/21 13:10:48,,,,,Dangora Primary Health Centre,,adeola,,,,,,,
,,291902262,way,15,,hospital,,,,,85082938,,,,3f2a73d2797e4561909f8c5a5b0171db,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/12 11:14:23,,,,,Koya Health Post,,{display_name},,,,,hospital,,
11.7064884663576,10.4456918949101,3459909011,node,21,,doctors,,,,,30271138,,0,,00d742eacf074bc39e01dcdba33ae7c4,,,,ehealthafrica.org,,0,1,,2015/04/16 18:06:31,,,,,Teli Health Centre,0,edvac_import,,,,,,public,
,,-3876697,way,12,,hospital,,,,,,,,,198003752f844685aee16a0b0b513ad0,,,,ehealthafrica.org,,0,,,,,,,,Yadakunya General Hospital,,,,,,,hospital,,
8.14787947349382,11.8426971589552,2925699885,node,12,,hospital,,,,,23058208,,,,cab6e098c8da43ac86e2ed02ad742f79,,,,ehealthafrica.org,,0,1,,2014/06/21 09:26:31,,,,,Baskore Health Post,,sameme_import,,,,,,,
,,839415560,way,9,,hospital,,,,,89759354,,,,0ea8c4c9a49c49669757c95fefd08c30,,,,,,0,1,,2020/08/21 18:18:06,,,,,,,Wamdai Isah Gazama,,,,,hospital,,
,,840714736,way,12,,hospital,,,,,89938197,,,,017eaa673f274213a23ee4c8e557ea97,,,,,,0,1,,2020/08/25 23:35:12,,,,,Gudusu Primary Health Care Center,,Isa sani,,,,,hospital,,
,,288769911,way,6,,hospital,,,,,23021215,,,,d3efb274308047fb8941ec738eafcb1f,,,,,,0,1,,2014/06/19 10:43:58,,,,,,,olub,,,,,,,
5.24995002603924,13.0483455852058,7734695075,node,12,,doctors,,,,,88309720,,,,968e8466f83547e0ad1fc9644e0a3522,,,,MSFsurvey,,0,1,,2020/07/21 19:28:13,,,,,Standard Clinic,,swise,,,,,,,
,,837592299,way,12,,hospital,,,,,90140606,,,,c8eb24d3d4fc47089f417bb82501db41,,,,,,0,4,,2020/08/30 10:01:23,,,,,State Teaching Hospital,,mueschel,,,,,,public,
3.90489076872163,7.38277499322578,3084992533,node,9,,hospital,,,,,25525544,,,,edc26b5aab174258991d40763adf6263,,,,,,0,1,,2014/09/18 17:35:38,,,,,Alafara Aderogba Health Centre,,yk4life,,,,,,,
,,301639439,way,18,,hospital,,,,,84203437,,,,33462d93e2eb498c93b2d9f53be21018,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/27 13:50:35,,,,,Duhuwa Health Post,,Jcasas1,,,,,hospital,public,
4.74557822266652,10.8426123934641,7910018953,node,12,,hospital,,,,,90942113,,,,aafcfbdbb75746b0aa0cf41838b2deca,,,,MSFsurvey,,0,1,,2020/09/15 18:38:13,,,,,Nakowa Clinic,,JiumeiGao,,,,,,,
,,838228301,way,12,,hospital,,,,,89578118,,,,bf541e5f942f4998aab444ce654afaf1,,,,,,0,1,,2020/08/18 13:29:02,,,,,Tungushe Priimary Health Center,,Jamila Abdullahi Bwala,,,,,hospital,,
,,839118739,way,9,,hospital,,,,,89708656,,,,c968a9d33dec491aaf6ce766ccebe4d6,,,,,,0,1,,2020/08/20 19:20:41,,,,,,,I_am_royalty,,,,,hospital,,
,,837591307,way,9,,hospital,,,,,89475133,,,,d62b9085d0ec48168829a77dd353dd3d,,,,,,0,1,,2020/08/16 15:18:38,,,,,,,Musa Mohammed kini,,,,,hospital,,
13.1439719524844,10.843956347819,7836841788,node,12,,hospital,,,,,89802565,,,,a61707f639ab4eedbb52aa1314c17714,,,,,,0,1,,2020/08/23 09:26:28,,,,,Wasada Dispensary Nkurvu,,Ibrahim Adamu,,,,,hospital,,
,,794315504,way,18,,hospital,,,,,83870408,,,,d8a954e160ea4e8fbb56503dde49e5dd,,,,ehealthafrica.org,,0,1,,2020/04/21 09:39:43,,,,,Zobo Health Post,,YoungSimp,,,,,hospital,public,
4.70248249986184,10.1033289526553,8185388710,node,15,,doctors,,,,,95117972,,,,b7b02587a39e4f42930d7bddff073b35,,,,MSFsurvey,,0,1,,2020/12/01 21:38:51,,,,,PHC Shagwa,,Bgabor,,,,,doctor,,
,,500176802,way,9,,hospital,,,,,49501412,,,,71c2c6759df64b82bcbf42990693c8bc,,,,,,0,1,,2017/06/13 14:02:32,,,,,Multiclinic,,Hadeezah Musa,,,,,,,
,,794654777,way,18,,hospital,,,,,83918376,,,,75c2613d72c744f08edfb26e2548a704,,,,ehealthafrica.org,,0,1,,2020/04/22 06:43:58,,,,,Lago Health Center,,YoungSimp,,,,,hospital,public,
7.78182156151979,11.4528743721895,2923263872,node,12,,hospital,,,,,23021229,,,,3665548835554fd896bad404c2808f26,,,,ehealthafrica.org,,0,1,,2014/06/19 10:44:51,,,,,Tudun Magaji Health Post,,sameme_import,,,,,,,
,,839116751,way,12,,hospital,,,,,90140606,,,,9982795044a342d781ec5c30a8d5bbab,,,,,,0,3,,2020/08/30 10:01:23,,,,,Ngbekendewe Health Post,,mueschel,,,,,hospital,,
3.8911302821007,7.38332308587431,8859695446,node,12,,hospital,,,,,106830874,,,,22e1abb2d4e04d368f2f4b741f290973,,,,,,0,1,,2021/06/23 10:34:13,,,,,"Primary Oral Health Centre, Idikan (UCH Annex)",,GY_OSM,,,,,hospital,,
,,842247214,way,18,,hospital,,,state primary health care,,90130487,,,,5a80a0a92e5643eaaf2da9349e574630,,,,,,0,1,,2020/08/29 20:43:36,,,,,Dawasa Dispensary,,I_am_royalty,,,,,hospital,state_primary_health_care,
4.26126565469252,12.27740721651,7910198559,node,12,,doctors,,,,,90945217,,,,48a5e052a74f4b04a09e5139b7f91b92,,,,MSFsurvey,,0,1,,2020/09/15 20:07:06,,,,,PHC Sambawa,,Jorieke V,,,,,,,
,,303922293,way,6,,hospital,,,,,25515929,,,,2199782ef3f64b9f8a97d8d5748b135e,,,,,,0,1,,2014/09/18 08:50:28,,,,,,,Cxfedra,,,,,,,
,,301778565,way,18,,hospital,,,,,84270134,,,,7a188ecc1847494f8bc9a6e448bc7414,,,,"Bing;ehealthafrica.org",,0,2,,2020/04/28 13:28:08,,,,,Kujuru Dispensary,,Jcasas1,,,,,hospital,public,
8.27377121675133,12.3310090682095,2929137246,node,12,,hospital,,,,,23099654,,,,40530ae9717c40b5aaf8ff926eff7811,,,,ehealthafrica.org,,0,1,,2014/06/23 12:06:29,,,,,Jinjimawa Health Post,,adeola,,,,,,,
5.61922952249802,6.34902112851506,2350899870,node,12,,pharmacy,,,,,16601382,,,,70f33d9a341c4e61982ba108b8a3f395,,,,,,0,1,,2013/06/18 10:05:34,,,,,Julsam Pharmacy,,leobayo,,,,no,,,
,,839823334,way,12,,hospital,,,,,112280158,,,,7f531c1d5c7a49ac9df89fac07e25c64,,,,,,0,2,,2021/10/08 19:39:34,,,,,nursing home and maternity,,peggychen,,,,,hospital,,
13.448145435138,10.8002294677053,7841179263,node,12,,hospital,,,,,89878738,,,,fe67c6f1f2a04b32b5c665050e654aee,,,,,,0,1,,2020/08/24 21:32:20,,,,,gulak secreteriat,,Musasani,,,,,hospital,,
,,305126123,way,18,,hospital,,,,,85896926,,,,420e95cdc0eb443cbe4a6c931417c9b9,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/28 15:02:06,,,,,Tumu Dispensary,,EMStokes,,,,,hospital,public,
5.22524486934952,13.0663873803297,7734727136,node,12,,doctors,,,,,88311602,,,,00c4cb94cdec45759929da1fe7acd3a5,,,,MSFsurvey,,0,2,,2020/07/21 20:26:55,,,,,Kofar Kade Clinic,,Lucitucci,,,,,,,
,,839055275,way,9,,hospital,,,,,89699029,,,,1ffea50f6f3a4bb199fcf271437791c6,,,,,,0,1,,2020/08/20 15:06:34,,,,,,,ismail abdulazeez,,,,,hospital,,
3.86284697476523,7.35159498397257,8957773588,node,12,,hospital,,,,,108771378,,,,b087ea28c11c4cdba6c43c133e0cd58d,,,,,,0,1,,2021/07/28 17:06:24,,,,,"Adeoyo State Hospital, Ringroad Area, Ibadan",,GY_OSM,,,,,hospital,,
10.917978778763,11.5762748461858,3057450368,node,15,,hospital,,,,,25206055,,,,693d6ef005884751ae26587fdb9a30cd,,,,ehealthafrica.org,,0,1,,2014/09/03 14:28:53,,,,,Dorawa Dispensary,,femtope_imports,,,,,,public,
5.78439995367401,5.54381779110301,5533349938,node,15,,clinic,,Fairview Drive,,,57862549,,,,22c7927671564246aeff7cc482e4a67b,,,,,,0,1,,2018/04/06 11:32:55,1,,,,Arkclinic,,Onenoben,,,,,,,
,,839415561,way,9,,hospital,,,,,89759354,,,,241ca4dd2d3f4cf4bb1d0c5c6c83cea3,,,,,,0,1,,2020/08/21 18:18:06,,,,,,,Wamdai Isah Gazama,,,,,hospital,,
,,638012052,way,9,,hospital,,,,,89701890,,,,50db008802c6458294eac7bb16915042,,,,,,0,2,,2020/08/20 16:20:31,,,,,,,ismail abdulazeez,,,,,hospital,,
3.86453332986471,7.35076777394838,8957773593,node,12,,hospital,,,,,108771378,,,,1912d4ca83d343ea9b55c9450b7e9a39,,,,,,0,1,,2021/07/28 17:06:24,,,,,"Jolaleke Specialist Hospital, 12 Fodasis, New Adeoyo Road, Ibadan",,GY_OSM,,,,,hospital,,
,,842486244,way,18,,hospital,,,State Primary HealthCare Development Agency,,90157646,,,,377f0de6d47340c09f22d29ca916715b,,,,,,0,1,,2020/08/30 21:53:28,,,,,she Maternal and Child Health Care,,Austinenoni,,,,,hospital,State_Primary_HealthCare_Development_Agency,
,,840190722,way,9,,hospital,,,,,89859491,,,,49ae29e430db44ae9792e090d4c2e4e0,,,,,,0,1,,2020/08/24 12:55:15,,,,,,,Isa sani,,,,,hospital,,
,,841050270,way,24,,hospital,,jajere,Primary,,90041435,,,,7d42f4e082d94d9fb46b2dbdcc2db555,,,,,,0,2,,2020/08/27 18:35:18,,,,fune,Health Post,,Wamdai Isah Gazama,,,,,hospital,state_primary_health_care,
,,802452367,way,15,,hospital,,,,,85016322,,,,3198c3ca700b4433a697de7353327d51,,,,ehealthafrica.org,,0,1,,2020/05/11 09:58:19,,,,,Futuk Primary Health Center,,vientosiroco,,,,,,public,
,,291897522,way,15,,hospital,,,,,85082938,,,,3a6e485f6a054e6092d77cf2439f8fe1,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/12 11:14:23,,,,,Yammawa Wanzari Health Post,,{display_name},,,,,hospital,,
,,803337410,way,12,,hospital,,,,,85145456,,,,90c932de82e44a5680e64f9eb826cb33,,,,,,0,1,,2020/05/13 12:33:34,,,,,Ilogbo-Center Hospital,,vientosiroco,,,,,hospital,,
,,838148674,way,15,,hospital,,,other,,90140606,,,,2a58083b587541a6bef613868bda2334,,,,,,0,3,,2020/08/30 10:01:23,,,,,terreh primary health center,,mueschel,,,,,hospital,,
,,795272859,way,12,,hospital,,,,,84005067,,,,764e7b59fd724587895e4f19d227f7b8,,,,,,0,1,,2020/04/23 13:30:40,,,,,primary health care center basorun,,YoungSimp,,,,,hospital,,
,,305126044,way,18,,hospital,,,,,85897517,,,,b7527cf916e34b00abaae435edb41f46,,,,"Bing;ehealthafrica.org",,0,2,,2020/05/28 15:17:31,,,,,Rinji Dispensary,,EMStokes,,,,,hospital,public,
,,837880632,way,9,,hospital,,,,,89522560,,,,7668f717492a4eb9afa0e1a3e75e5167,,,,,,0,1,,2020/08/17 13:51:03,,,,,,,Aminu umar,,,,,hospital,,
,,288781275,way,6,,hospital,,,,,23022682,,,,035de9a455d644da8e8008fcbcc2f9ca,,,,,,0,1,,2014/06/19 12:03:18,,,,,,,olub,,,,,,,
6.73806708049469,12.3807315236631,7824044140,node,12,,doctors,,,,,89591722,,,,1e9f8923d3c041cfa486fe4aa763188f,,,,MSFsurvey,,0,1,,2020/08/18 18:57:27,,,,,Primary Health Care Dan Isa,,Lucitucci,,,,,,,
,,843662001,way,18,,hospital,,,state primary health care,,90322993,,,,8606fe81bb894351bb804a8910f768cc,,,,,,0,1,,2020/09/02 20:53:53,,,,,Garin Gambo Clinic,,I_am_royalty,,,,,hospital,state_primary_health_care,
,,840327864,way,12,,hospital,,,,,89879424,,,,e297ecd1dc2540d18111f4aa78e548bc,,,,,,0,1,,2020/08/24 22:02:30,,,,,hyambula primary heath post,,Musasani,,,,,hospital,,
